"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20180719","성동구","0.017","0.019","0.3","0.005","31","20"
"20180719","성북구","0.016","0.02","0.4","0.003","30","20"
"20180719","송파구","0.024","0.028","0.6","0.004","33","24"
"20180719","신촌로","0.039","0.008","0.8","0.005","36","20"
"20180719","양천구","0.018","0.023","0.3","0.005","34","23"
"20180719","영등포구","0.023","0.016","0.4","0.005","35","27"
"20180719","영등포로","0.034","0.014","0.3","0.006","36","23"
"20180719","용산구","0.021","0.022","0.3","0.003","27","24"
"20180719","은평구","0.012","0.025","0.1","0.004","26","23"
"20180719","정릉로","0.034","0.016","0.4","0.003","29","21"
"20180719","종로","0.025","0.021","0.3","0.003","28","21"
"20180719","종로구","0.02","0.023","0.3","0.004","30","23"
"20180719","중구","0.018","0.026","0.3","0.003","27","20"
"20180719","중랑구","0.019","0.027","0.3","0.007","27","23"
"20180719","천호대로","0.038","0.028","0.4","0.004","33","21"
"20180719","청계천로","0.028","0.025","0.4","0.006","33","29"
"20180719","한강대로","0.03","0.018","0.3","0.005","42","23"
"20180719","홍릉로","0.035","0.015","0.7","0.004","36","30"
"20180719","화랑로","0.032","0.017","0.3","0.002","35","22"
"20180718","강남구","0.026","0.018","0.4","0.006","33","27"
"20180718","강남대로","0.023","0.035","0.5","0.003","31","22"
"20180718","강동구","0.022","0.022","0.3","0.004","40","25"
"20180718","강변북로","0.042","0.01","0.4","0.004","39","27"
"20180718","강북구","0.013","0.033","0.3","0.003","37","28"
"20180718","강서구","0.02","0.019","0.3","0.006","40","28"
"20180718","공항대로","0.037","0.011","0.4","0.007","45","35"
"20180718","관악구","0.022","0.022","0.3","0.005","35","22"
"20180718","광진구","0.019","0.014","0.6","0.008","33","23"
"20180718","구로구","0.017","0.022","0.2","0.005","30","21"
"20180718","금천구","0.02","0.022","0.3","0.005","37","26"
"20180718","노원구","0.017","0.028","0.3","0.006","36","30"
"20180718","도봉구","0.014","0.03","0.6","0.005","37","25"
"20180718","도산대로","0.02","0.014","0.4","0.006","38","26"
"20180718","동대문구","0.025","0.028","0.6","0.007","32","28"
"20180718","동작구","0.017","0.025","0.3","0.005","34","20"
"20180718","동작대로","0.041","0.014","0.5","0.007","38","27"
"20180718","마포구","0.02","0.024","0.3","0.006","32","23"
"20180718","서대문구","0.017","0.021","0.5","0.004","36","26"
"20180718","서초구","0.025","0.024","0.3","0.006","35","23"
"20180718","성동구","0.018","0.018","0.3","0.006","34","23"
"20180718","성북구","0.02","0.021","0.4","0.004","42","27"
"20180718","송파구","0.023","0.024","0.6","0.004","34","25"
"20180718","신촌로","0.04","0.008","0.8","0.004","43","27"
"20180718","양천구","0.021","0.018","0.3","0.006","38","26"
"20180718","영등포구","0.024","0.015","0.5","0.006","43","32"
"20180718","영등포로","0.041","0.009","0.4","0.007","39","26"
"20180718","용산구","0.025","0.019","0.3","0.005","34","29"
"20180718","은평구","0.015","0.028","0.1","0.005","40","32"
"20180718","정릉로","0.034","0.018","0.5","0.004","38","28"
"20180718","종로","0.031","0.018","0.3","0.005","39","30"
"20180718","종로구","0.024","0.02","0.4","0.005","33","30"
"20180718","중구","0.022","0.026","0.3","0.004","34","26"
"20180718","중랑구","0.021","0.024","0.4","0.007","32","26"
"20180718","천호대로","0.036","0.024","0.4","0.005","32","21"
"20180718","청계천로","0.034","0.022","0.5","0.007","43","36"
"20180718","한강대로","0.035","0.017","0.4","0.006","46","28"
"20180718","홍릉로","0.036","0.016","0.7","0.005","45","37"
"20180718","화랑로","0.034","0.018","0.3","0.003","41","26"
"20180717","강남구","0.023","0.017","0.3","0.006","26","23"
"20180717","강남대로","0.013","0.017","0.5","0.003","29","21"
"20180717","강동구","0.022","0.017","0.3","0.004","34","23"
"20180717","강변북로","0.039","0.009","0.4","0.004","35","22"
"20180717","강북구","0.011","0.025","0.2","0.004","30","23"
"20180717","강서구","0.019","0.014","0.2","0.006","28","22"
"20180717","공항대로","0.035","0.008","0.4","0.008","37","29"
"20180717","관악구","0.022","0.023","0.3","0.006","32","22"
"20180717","광진구","0.019","0.019","0.6","0.008","32","23"
"20180717","구로구","0.016","0.023","0.2","0.005","27","19"
"20180717","금천구","0.02","0.016","0.3","0.005","32","22"
"20180717","노원구","0.016","0.02","0.3","0.006","30","23"
"20180717","도봉구","0.013","0.023","0.6","0.005","30","19"
"20180717","도산대로","0.025","0.015","0.4","0.005","32","22"
"20180717","동대문구","0.021","0.02","0.5","0.007","24","21"
"20180717","동작구","0.017","0.02","0.3","0.006","30","18"
"20180717","동작대로","0.039","0.012","0.5","0.007","36","24"
"20180717","마포구","0.02","0.019","0.3","0.007","29","19"
"20180717","서대문구","0.018","0.013","0.4","0.005","27","18"
"20180717","서초구","0.024","0.02","0.3","0.006","29","19"
"20180717","성동구","0.016","0.015","0.3","0.006","32","23"
"20180717","성북구","0.016","0.013","0.4","0.004","36","22"
"20180717","송파구","0.022","0.015","0.5","0.004","29","21"
"20180717","신촌로","0.039","0.006","0.8","0.006","37","21"
"20180717","양천구","0.021","0.01","0.3","0.006","27","18"
"20180717","영등포구","0.023","0.012","0.4","0.006","38","28"
"20180717","영등포로","0.041","0.007","0.4","0.007","29","73"
"20180717","용산구","0.024","0.017","0.3","0.005","28","24"
"20180717","은평구","0.015","0.02","0.1","0.005","36","27"
"20180717","정릉로","0.031","0.014","0.5","0.005","34","24"
"20180717","종로","0.025","0.015","0.3","0.005","30","22"
"20180717","종로구","0.022","0.017","0.3","0.005","28","25"
"20180717","중구","0.021","0.018","0.3","0.005","28","20"
"20180717","중랑구","0.02","0.018","0.4","0.007","25","21"
"20180717","천호대로","0.033","0.021","0.4","0.005","29","19"
"20180717","청계천로","0.029","0.018","0.4","0.007","35","30"
"20180717","한강대로","0.03","0.013","0.4","0.006","38","23"
"20180717","홍릉로","0.035","0.01","0.7","0.005","39","30"
"20180717","화랑로","0.028","0.014","0.3","0.003","32","22"
"20180716","강남구","0.025","0.019","0.3","0.006","26","20"
"20180716","강남대로","0.036","0.029","0.4","0.003","28","20"
"20180716","강동구","0.02","0.02","0.3","0.005","32","21"
"20180716","강변북로","0.043","0.011","0.4","0.004","31","18"
"20180716","강북구","0.012","0.027","0.2","0.003","25","15"
"20180716","강서구","0.02","0.021","0.2","0.004","25","16"
"20180716","공항대로","0.036","0.011","0.3","0.009","30","21"
"20180716","관악구","0.024","0.022","0.3","0.005","28","18"
"20180716","광진구","0.018","0.023","0.6","0.008","28","18"
"20180716","구로구","0.019","0.023","0.2","0.005","22","14"
"20180716","금천구","0.023","0.02","0.3","0.005","29","18"
"20180716","노원구","0.015","0.022","0.3","0.006","27","19"
"20180716","도봉구","0.013","0.028","0.6","0.005","27","15"
"20180716","도산대로","0.03","0.016","0.4","0.005","29","17"
"20180716","동대문구","0.022","0.03","0.5","0.009","23","19"
"20180716","동작구","0.019","0.023","0.3","0.006","31","17"
"20180716","동작대로","0.04","0.014","0.5","0.007","32","20"
"20180716","마포구","0.019","0.025","0.3","0.006","23","16"
"20180716","서대문구","0.017","0.02","0.5","0.004","23","13"
"20180716","서초구","0.026","0.024","0.3","0.006","23","15"
"20180716","성동구","0.019","0.018","0.3","0.005","26","19"
"20180716","성북구","0.019","0.021","0.4","0.004","33","19"
"20180716","송파구","0.022","0.022","0.5","0.004","28","20"
"20180716","신촌로","0.04","0.008","0.7","0.007","30","17"
"20180716","양천구","0.025","0.022","0.3","0.006","26","16"
"20180716","영등포구","0.025","0.018","0.4","0.007","34","25"
"20180716","영등포로","0.047","0.009","0.4","0.007","",""
"20180716","용산구","0.023","0.022","0.3","0.005","23","18"
"20180716","은평구","0.015","0.026","0.1","0.005","25","19"
"20180716","정릉로","0.039","0.032","0.5","0.005","29","20"
"20180716","종로","0.03","0.022","0.3","0.004","26","19"
"20180716","종로구","0.024","0.024","0.3","0.004","25","21"
"20180716","중구","0.021","0.026","0.3","0.004","24","16"
"20180716","중랑구","0.019","0.026","0.4","0.007","24","19"
"20180716","천호대로","0.032","0.023","0.4","0.005","29","19"
"20180716","청계천로","0.031","0.025","0.5","0.006","31","25"
"20180716","한강대로","0.033","0.019","0.4","0.006","37","18"
"20180716","홍릉로","0.037","0.015","0.7","0.005","38","27"
"20180716","화랑로","0.032","0.026","0.3","0.003","32","20"
"20180713","강남구","0.016","0.005","0.3","0.005","19","13"
"20180713","강남대로","0.031","0.034","0.4","0.002","20","11"
"20180713","강동구","0.013","0.004","0.4","0.004","27","14"
"20180713","강변북로","0.035","0.009","0.4","0.004","24","12"
"20180713","강북구","0.01","0.007","0.3","0.003","23","14"
"20180713","강서구","0.013","0.006","0.2","0.002","24","17"
"20180713","공항대로","0.024","0.004","0.4","0.006","28","20"
"20180713","관악구","0.017","0.014","0.2","0.004","22","12"
"20180713","광진구","0.014","0.006","0.5","0.007","21","12"
"20180713","구로구","0.011","0.017","0.1","0.004","15","10"
"20180713","금천구","0.015","0.005","0.2","0.004","27","14"
"20180713","노원구","0.013","0.005","0.3","0.005","24","16"
"20180713","도봉구","0.011","0.006","0.6","0.004","20","11"
"20180713","도산대로","0.019","0.005","0.4","0.004","22","11"
"20180713","동대문구","0.015","0.006","0.5","0.009","18","14"
"20180713","동작구","0.013","0.008","0.3","0.004","26","13"
"20180713","동작대로","0.021","0.01","0.4","0.006","24","13"
"20180713","마포구","0.015","0.009","0.3","0.005","15","12"
"20180713","서대문구","0.011","0.005","0.5","0.004","16","6"
"20180713","서초구","0.013","0.011","0.2","0.005","13","8"
"20180713","성동구","0.009","0.006","0.3","0.005","19","11"
"20180713","성북구","0.013","0.004","0.4","0.003","22","12"
"20180713","송파구","0.015","0.005","0.5","0.004","19","11"
"20180713","신촌로","0.024","0.004","0.9","0.005","22","9"
"20180713","양천구","0.014","0.006","0.2","0.004","23","13"
"20180713","영등포구","0.016","0.005","0.4","0.005","25","15"
"20180713","영등포로","0.027","0.003","0.4","0.006","",""
"20180713","용산구","0.016","0.005","0.3","0.005","20","12"
"20180713","은평구","0.012","0.007","0.2","0.004","21","18"
"20180713","정릉로","0.022","0.036","0.5","0.005","23","14"
"20180713","종로","0.018","0.004","0.3","0.004","23","12"
"20180713","종로구","0.017","0.005","0.3","0.001","21","16"
"20180713","중구","0.016","0.005","0.3","0.004","23","14"
"20180713","중랑구","0.015","0.005","0.4","0.006","17","12"
"20180713","천호대로","0.02","0.006","0.4","0.004","24","13"
"20180713","청계천로","0.02","0.006","0.5","0.007","28","20"
"20180713","한강대로","0.023","0.004","0.4","0.006","31","15"
"20180713","홍릉로","0.022","0.003","0.6","0.004","28","21"
"20180713","화랑로","0.016","0.03","0.2","0.001","23","9"
"20180712","강남구","0.018","0.009","0.3","0.005","27","18"
"20180712","강남대로","0.018","0.035","0.5","0.003","26","15"
"20180712","강동구","0.013","0.007","0.4","0.004","37","17"
"20180712","강변북로","0.042","0.011","0.4","0.003","31","15"
"20180712","강북구","0.01","0.008","0.3","0.003","32","17"
"20180712","강서구","0.017","0.006","0.3","0.002","33","19"
"20180712","공항대로","0.027","0.004","0.4","0.007","35","22"
"20180712","관악구","0.018","0.017","0.3","0.004","25","14"
"20180712","광진구","0.013","0.009","0.6","0.006","29","17"
"20180712","구로구","0.014","0.022","0.2","0.004","21","13"
"20180712","금천구","0.015","0.009","0.2","0.004","33","16"
"20180712","노원구","0.014","0.005","0.3","0.005","32","17"
"20180712","도봉구","0.011","0.007","0.6","0.004","26","13"
"20180712","도산대로","0.022","0.008","0.5","0.002","27","13"
"20180712","동대문구","0.021","0.007","0.5","0.009","27","17"
"20180712","동작구","0.013","0.014","0.2","0.004","34","15"
"20180712","동작대로","0.028","0.016","0.5","0.006","29","16"
"20180712","마포구","0.017","0.003","0.3","0.003","20","13"
"20180712","서대문구","0.014","0.004","0.6","0.004","23","11"
"20180712","서초구","0.016","0.017","0.3","0.004","18","11"
"20180712","성동구","0.008","0.008","0.3","0.005","26","15"
"20180712","성북구","0.015","0.004","0.5","0.003","27","15"
"20180712","송파구","0.017","0.009","0.6","0.004","25","14"
"20180712","신촌로","0.028","0.005","0.9","0.005","11","3"
"20180712","양천구","0.019","0.006","0.3","0.005","31","17"
"20180712","영등포구","0.019","0.006","0.5","0.005","29","20"
"20180712","영등포로","0.033","0.003","0.5","0.006","",""
"20180712","용산구","0.019","0.007","0.3","0.004","29","16"
"20180712","은평구","0.013","0.008","0.2","0.004","24","18"
"20180712","정릉로","0.031","0.039","0.6","0.005","28","17"
"20180712","종로","0.021","0.004","0.4","0.003","33","17"
"20180712","종로구","0.021","0.005","0.4","0.001","29","18"
"20180712","중구","0.019","0.005","0.3","0.004","33","17"
"20180712","중랑구","0.017","0.007","0.4","0.006","25","15"
"20180712","천호대로","0.024","0.012","0.4","0.004","31","16"
"20180712","청계천로","0.021","0.004","0.6","0.008","44","25"
"20180712","한강대로","0.029","0.004","0.5","0.006","37","17"
"20180712","홍릉로","0.024","0.003","0.8","0.004","40","25"
"20180712","화랑로","0.019","0.03","0.3","0.002","14","3"
"20180711","강남구","0.021","0.008","0.4","0.005","34","22"
"20180711","강남대로","0.014","0.038","0.5","0.003","29","18"
"20180711","강동구","0.019","0.005","0.4","0.004","40","20"
"20180711","강변북로","0.05","0.012","0.5","0.003","36","17"
"20180711","강북구","0.017","0.007","0.4","0.003","38","19"
"20180711","강서구","0.021","0.009","0.3","0.003","36","22"
"20180711","공항대로","0.033","0.005","0.5","0.006","41","26"
"20180711","관악구","0.018","0.019","0.3","0.004","28","15"
"20180711","광진구","0.016","0.007","0.6","0.006","30","17"
"20180711","구로구","0.017","0.024","0.2","0.004","25","15"
"20180711","금천구","0.017","0.01","0.3","0.003","35","19"
"20180711","노원구","0.021","0.005","0.4","0.005","36","21"
"20180711","도봉구","0.016","0.006","0.7","0.003","32","18"
"20180711","도산대로","0.028","0.007","0.7","0.002","33","17"
"20180711","동대문구","0.027","0.008","0.6","0.009","33","21"
"20180711","동작구","0.014","0.014","0.3","0.003","38","17"
"20180711","동작대로","0.033","0.016","0.6","0.006","37","20"
"20180711","마포구","0.019","0.004","0.4","0.003","27","17"
"20180711","서대문구","0.015","0.008","0.6","0.004","27","14"
"20180711","서초구","0.019","0.018","0.3","0.004","25","14"
"20180711","성동구","0.007","0.008","0.4","0.005","25","14"
"20180711","성북구","0.021","0.004","0.6","0.003","33","18"
"20180711","송파구","0.017","0.008","0.6","0.003","26","14"
"20180711","신촌로","0.032","0.005","0.9","0.004","",""
"20180711","양천구","0.024","0.008","0.4","0.004","36","21"
"20180711","영등포구","0.022","0.007","0.5","0.005","36","24"
"20180711","영등포로","0.038","0.004","0.6","0.006","",""
"20180711","용산구","0.022","0.008","0.4","0.003","32","19"
"20180711","은평구","0.016","0.011","0.3","0.004","29","23"
"20180711","정릉로","0.043","0.033","0.7","0.004","35","23"
"20180711","종로","0.03","0.005","0.6","0.004","38","21"
"20180711","종로구","0.028","0.007","0.6","0.001","34","24"
"20180711","중구","0.026","0.007","0.5","0.004","38","21"
"20180711","중랑구","0.02","0.007","0.5","0.007","27","19"
"20180711","천호대로","0.026","0.011","0.5","0.004","34","19"
"20180711","청계천로","0.029","0.006","0.8","0.008","51","32"
"20180711","한강대로","0.035","0.004","0.5","0.005","43","22"
"20180711","홍릉로","0.028","0.004","0.8","0.003","58","64"
